1476034560  1024  1  4.9637313334 .0000016258 .0012750686 .0007361611 9640.000000 9651.448450 11.448450 0.118619         
1476034560  1024  2  4.9092583334 .0000000973 .0003119294 .0001800925 9656.000000 9651.448450 4.551550 0.047159         
1476034560  1024  3  4.8950986667 .0000038968 .0019740314 .0011397075 9632.000000 9651.448450 19.448450 0.201508         
1476034560  1024  4  4.8835350000 .0000000607 .0002463736 .0001422438 9648.000000 9651.448450 3.448450 0.035730         
1476034560  1024  5  4.8746166666 .0000005943 .0007709085 .0004450842 9648.000000 9651.448450 3.448450 0.035730         
1476034560  1024  6  4.8703820000 .0000000348 .0001865475 .0001077032 9616.000000 9651.448450 35.448450 0.367286         
1476034560  1024  7  4.8677463334 .0000000546 .0002336664 .0001349073 9656.000000 9651.448450 4.551550 0.047159         
1476034560  1024  8  4.8678713333 .0000000064 .0000800000 .0000461880 9608.000000 9651.448450 43.448450 0.450175         
1476034560  1024  9  4.8658530000 .0000000249 .0001577973 .0000911043 9640.000000 9651.448450 11.448450 0.118619         
1476034560  1024  10  4.8662536666 .0000000083 .0000911043 .0000525990 9656.000000 9651.448450 4.551550 0.047159         
1476034560  1024  11  4.8702123333 .0000000093 .0000964365 .0000556776 9624.000000 9651.448450 27.448450 0.284397         
1476034560  1024  12  4.8639080000 .0000000125 .0001118033 .0000645496 9560.000000 9651.448450 91.448450 0.947510         
1476034560  1024  13  4.8640786666 .0000002899 .0005384236 .0003108590 9600.000000 9651.448450 51.448450 0.533065         
1476034560  1024  14  4.8641440000 .0000002095 .0004577116 .0002642599 9664.000000 9651.448450 12.551550 0.130048         
1476034560  1024  15  4.8733003333 .0000004375 .0006614378 .0003818812 9672.000000 9651.448450 20.551550 0.212937         
1476034560  1024  16  4.8653046666 .0000001151 .0003392639 .0001958741 9632.000000 9651.448450 19.448450 0.201508         
1476034560  1024  17  4.8821920000 .0000000320 .0001788854 .0001032795 9712.000000 9651.448450 60.551550 0.627383         
1476034560  1024  18  4.8636000000 .0000002704 .0005200000 .0003002221 9648.000000 9651.448450 3.448450 0.035730         
1476034560  1024  19  4.8646633333 .0000000018 .0000424264 .0000244948 9592.000000 9651.448450 59.448450 0.615954         
1476034560  1024  20  4.8639780000 .0000001792 .0004233202 .0002444040 9704.000000 9651.448450 52.551550 0.544494         
1476034560  1024  21  4.8643446667 .0000000089 .0000943398 .0000544671 9688.000000 9651.448450 36.551550 0.378716         
1476034560  1024  22  4.8641470000 .0000000698 .0002641968 .0001525340 9600.000000 9651.448450 51.448450 0.533065         
1476034560  1024  23  4.8647636666 .0000004931 .0007022107 .0004054215 9632.000000 9651.448450 19.448450 0.201508         
1476034560  1024  24  4.8660333334 .0000009863 .0009931263 .0005733817 9704.000000 9651.448450 52.551550 0.544494         
1476034560  1024  25  4.9031510000 .0000005225 .0007228416 .0004173327 9584.000000 9651.448450 67.448450 0.698843         
1476034560  1024  26  4.8656476667 .0000000013 .0000360555 .0000208166 9576.000000 9651.448450 75.448450 0.781732         
1476034560  1024  27  4.8659856667 .0000000719 .0002681417 .0001548116 9616.000000 9651.448450 35.448450 0.367286         
1476034560  1024  28  4.8663030000 .0000000439 .0002095232 .0001209682 9616.000000 9651.448450 35.448450 0.367286         
1476034560  1024  29  4.8666216666 .0000000586 .0002420743 .0001397616 9696.000000 9651.448450 44.551550 0.461605         
1476034560  1024  30  4.8878763333 .0000004977 .0007054785 .0004073082 9584.000000 9651.448450 67.448450 0.698843         
1476034560  1024  31  4.8837850000 .0000000546 .0002336664 .0001349073 9680.000000 9651.448450 28.551550 0.295827         
1476034560  1024  32  4.8921280000 .0000000579 .0002406241 .0001389243 9632.000000 9651.448450 19.448450 0.201508         
1476034560  1024  33  4.9246626666 .0000000314 .0001772004 .0001023066 9728.000000 9651.448450 76.551550 0.793161         
1476034560  1024  34  4.8963413334 .0000002805 .0005296225 .0003057776 9664.000000 9651.448450 12.551550 0.130048         
1476034560  1024  35  4.8919726667 .0000000213 .0001459451 .0000842614 9736.000000 9651.448450 84.551550 0.876050         
1476034560  1024  36  4.8679006667 .0000002276 .0004770744 .0002754390 9584.000000 9651.448450 67.448450 0.698843         
1476034560  1024  37  4.9005353333 .0000004254 .0006522269 .0003765633 9776.000000 9651.448450 124.551550 1.290496         
1476034560  1024  38  4.8811153333 .0000000132 .0001148912 .0000663324 9664.000000 9651.448450 12.551550 0.130048         
1476034560  1024  39  5.0146603333 .0000023562 .0015349918 .0008862279 9616.000000 9651.448450 35.448450 0.367286         
1476034560  1024  40  4.9239896667 .0000011896 .0010906878 .0006297088 9568.000000 9651.448450 83.448450 0.864621         
1476034560  1024  41  4.8744396667 .0000021789 .0014761097 .0008522323 9608.000000 9651.448450 43.448450 0.450175         
1476034560  1024  42  4.9856310000 .0000025612 .0016003749 .0009239768 9568.000000 9651.448450 83.448450 0.864621         
1476034560  1024  43  4.8730463334 .0000004054 .0006367102 .0003676048 9776.000000 9651.448450 124.551550 1.290496         
1476034560  1024  44  4.8710783334 .0000010231 .0010114840 .0005839805 9696.000000 9651.448450 44.551550 0.461605         
1476034560  1024  45  4.8721056666 .0000000077 .0000877496 .0000506622 9536.000000 9651.448450 115.448450 1.196177         
1476034560  1024  46  
